,run_ID,crop,p,c1,c2,fertilizer subsidy (%),land area (ha),yield (kg/ha),production (kg),Nuse (kg),Nfert (kg/ha)
16650,3393209f-03ce-4a42-947f-2cc4b11f0674,cassava,0,0,0,0.0,82252.78,1573.94,129460707.48,2636280.55,32.05
16651,3393209f-03ce-4a42-947f-2cc4b11f0674,groundnuts,0,0,0,0.0,281176.51,583.16,163971073.05,8990404.32,31.97
16652,3393209f-03ce-4a42-947f-2cc4b11f0674,maize,30,0,0,0.0,133363.87,894.69,119319728.18,11882292.77,89.1
16653,3393209f-03ce-4a42-947f-2cc4b11f0674,sesame,0,0,0,0.0,593376.59,336.29,199544590.41,18828553.98,31.73
16654,3393209f-03ce-4a42-947f-2cc4b11f0674,sorghum,0,0,0,0.0,433784.25,1626.12,705385218.52,32017016.37,73.81
16655,ac04bac1-d795-48cd-a88b-e1c6ff35b1c0,cassava,0,0,0,0.0,81464.64,1585.36,129150494.45,2614146.1,32.09
16656,ac04bac1-d795-48cd-a88b-e1c6ff35b1c0,groundnuts,0,0,0,0.0,279082.83,586.29,163623394.51,8925053.3,31.98
16657,ac04bac1-d795-48cd-a88b-e1c6ff35b1c0,maize,40,0,0,0.0,146768.68,837.59,122931739.73,12820339.38,87.35
16658,ac04bac1-d795-48cd-a88b-e1c6ff35b1c0,sesame,0,0,0,0.0,587064.13,338.47,198705029.56,18583588.88,31.66
16659,ac04bac1-d795-48cd-a88b-e1c6ff35b1c0,sorghum,0,0,0,0.0,429573.72,1636.97,703198834.97,31411420.34,73.12
16660,70690d7c-5961-4d8f-90da-1d6792b10d4d,cassava,0,0,0,0.0,81464.64,1585.36,129150494.45,2614146.1,32.09
16661,70690d7c-5961-4d8f-90da-1d6792b10d4d,groundnuts,0,0,0,0.0,279082.83,586.29,163623394.51,8925053.3,31.98
16662,70690d7c-5961-4d8f-90da-1d6792b10d4d,maize,50,0,0,0.0,146768.68,837.59,122931739.73,12820339.38,87.35
16663,70690d7c-5961-4d8f-90da-1d6792b10d4d,sesame,0,0,0,0.0,587064.13,338.47,198705029.56,18583588.88,31.66
16664,70690d7c-5961-4d8f-90da-1d6792b10d4d,sorghum,0,0,0,0.0,429573.72,1636.97,703198834.97,31411420.34,73.12
16665,4f8ab59c-47e5-4de5-b0a7-fc767b507e9f,cassava,0,0,0,0.0,87194.85,1512.67,131897181.18,2820458.63,32.35
16666,4f8ab59c-47e5-4de5-b0a7-fc767b507e9f,groundnuts,0,0,0,0.0,294684.74,565.64,166686739.99,9529268.78,32.34
16667,4f8ab59c-47e5-4de5-b0a7-fc767b507e9f,maize,-50,0,10,-10.0,33301.35,2266.26,75469611.27,3159965.65,94.89
16668,4f8ab59c-47e5-4de5-b0a7-fc767b507e9f,sesame,0,0,0,0.0,639253.43,322.67,206270973.0,20943850.52,32.76
16669,4f8ab59c-47e5-4de5-b0a7-fc767b507e9f,sorghum,0,0,0,0.0,469519.63,1542.69,724325099.07,37901004.43,80.72
16670,46e4fff6-bc53-4134-94ef-2f4cff4f6835,cassava,0,0,0,0.0,86688.25,1518.89,131670195.24,2803066.96,32.34
16671,46e4fff6-bc53-4134-94ef-2f4cff4f6835,groundnuts,0,0,0,0.0,293330.66,567.4,166434829.4,9478761.35,32.31
16672,46e4fff6-bc53-4134-94ef-2f4cff4f6835,maize,-40,0,10,-10.0,43290.03,1900.1,82255448.65,4039870.04,93.32
16673,46e4fff6-bc53-4134-94ef-2f4cff4f6835,sesame,0,0,0,0.0,634679.63,324.0,205633741.86,20738250.63,32.68
16674,46e4fff6-bc53-4134-94ef-2f4cff4f6835,sorghum,0,0,0,0.0,465965.43,1550.55,722503549.73,37294599.02,80.04
16675,2a050072-d7a7-477e-99ae-8e78365715eb,cassava,0,0,0,0.0,86135.41,1525.85,131429595.13,2784788.4,32.33
16676,2a050072-d7a7-477e-99ae-8e78365715eb,groundnuts,0,0,0,0.0,291858.0,569.34,166167558.61,9425596.18,32.3
16677,2a050072-d7a7-477e-99ae-8e78365715eb,maize,-30,0,10,-10.0,53914.35,1639.05,88368092.57,4946750.57,91.75
16678,2a050072-d7a7-477e-99ae-8e78365715eb,sesame,0,0,0,0.0,629792.46,325.44,204960743.0,20523559.83,32.59
16679,2a050072-d7a7-477e-99ae-8e78365715eb,sorghum,0,0,0,0.0,462253.78,1558.89,720603202.6,36673853.01,79.34
16680,8b39fd98-714a-484b-88de-6edaa45aad1d,cassava,0,0,0,0.0,85540.58,1533.51,131177633.68,2765812.39,32.33
16681,8b39fd98-714a-484b-88de-6edaa45aad1d,groundnuts,0,0,0,0.0,290277.76,571.48,165887386.9,9370312.37,32.28
16682,8b39fd98-714a-484b-88de-6edaa45aad1d,maize,-20,0,10,-10.0,65073.29,1443.59,93939393.7,5869784.67,90.2
16683,8b39fd98-714a-484b-88de-6edaa45aad1d,sesame,0,0,0,0.0,624637.15,327.0,204258589.22,20302161.98,32.5
16684,8b39fd98-714a-484b-88de-6edaa45aad1d,sorghum,0,0,0,0.0,458425.22,1567.64,718644691.25,36046476.59,78.63
16685,98a606b6-cc21-4c00-a289-d8d5d407499b,cassava,0,0,0,0.0,84907.58,1541.87,130916094.28,2746287.56,32.34
16686,98a606b6-cc21-4c00-a289-d8d5d407499b,groundnuts,0,0,0,0.0,288599.55,573.79,165596257.75,9313332.87,32.27
16687,98a606b6-cc21-4c00-a289-d8d5d407499b,maize,-10,0,10,-10.0,76684.7,1291.82,99062697.88,6800861.75,88.69
16688,98a606b6-cc21-4c00-a289-d8d5d407499b,sesame,0,0,0,0.0,619251.16,328.68,203532498.72,20075912.56,32.42
16689,98a606b6-cc21-4c00-a289-d8d5d407499b,sorghum,0,0,0,0.0,454511.01,1576.74,716643833.89,35418153.27,77.93
16690,40642ae3-299b-4661-8429-30ad4905add3,cassava,0,0,0,0.0,84239.91,1550.89,130646415.73,2726332.49,32.36
16691,40642ae3-299b-4661-8429-30ad4905add3,groundnuts,0,0,0,0.0,286831.88,576.28,165295736.46,9254995.1,32.27
16692,40642ae3-299b-4661-8429-30ad4905add3,maize,0,0,10,-10.0,88680.47,1170.58,103807207.19,7733866.46,87.21
16693,40642ae3-299b-4661-8429-30ad4905add3,sesame,0,0,0,0.0,613666.15,330.45,202786661.61,19846275.49,32.34
16694,40642ae3-299b-4661-8429-30ad4905add3,sorghum,0,0,0,0.0,450535.6,1586.14,714612903.08,34793078.47,77.23
16695,ee361df3-07d2-4e66-9b1d-7573751514af,cassava,0,0,0,0.0,84239.91,1550.89,130646415.73,2726332.49,32.36
16696,ee361df3-07d2-4e66-9b1d-7573751514af,groundnuts,0,0,0,0.0,286831.88,576.28,165295736.46,9254995.1,32.27
16697,ee361df3-07d2-4e66-9b1d-7573751514af,maize,10,0,10,-10.0,88680.47,1170.58,103807207.19,7733866.46,87.21
16698,ee361df3-07d2-4e66-9b1d-7573751514af,sesame,0,0,0,0.0,613666.15,330.45,202786661.61,19846275.49,32.34
16699,ee361df3-07d2-4e66-9b1d-7573751514af,sorghum,0,0,0,0.0,450535.6,1586.14,714612903.08,34793078.47,77.23
16700,177e3f42-0d32-4f58-ab63-63c51c7ef859,cassava,0,0,0,0.0,82813.33,1570.85,130087157.25,2685497.61,32.43
16701,177e3f42-0d32-4f58-ab63-63c51c7ef859,groundnuts,0,0,0,0.0,283058.27,581.76,164671419.88,9135286.98,32.27
16702,177e3f42-0d32-4f58-ab63-63c51c7ef859,maize,20,0,10,-10.0,113603.92,989.06,112361090.49,9588286.53,84.4
16703,177e3f42-0d32-4f58-ab63-63c51c7ef859,sesame,0,0,0,0.0,602004.14,334.3,201248796.73,19381279.33,32.19
16704,177e3f42-0d32-4f58-ab63-63c51c7ef859,sorghum,0,0,0,0.0,442474.34,1605.74,710497231.07,33564197.54,75.86
16705,1c69265c-6a71-4cb8-a4c8-bb293667ee88,cassava,0,0,0,0.0,82060.28,1581.76,129799378.9,2664760.95,32.47
16706,1c69265c-6a71-4cb8-a4c8-bb293667ee88,groundnuts,0,0,0,0.0,281065.77,584.74,164349576.03,9074324.8,32.29
16707,1c69265c-6a71-4cb8-a4c8-bb293667ee88,maize,30,0,10,-10.0,126440.51,919.37,116246125.54,10503563.22,83.07
16708,1c69265c-6a71-4cb8-a4c8-bb293667ee88,sesame,0,0,0,0.0,595971.38,336.36,200461923.43,19147619.76,32.13
16709,1c69265c-6a71-4cb8-a4c8-bb293667ee88,sorghum,0,0,0,0.0,438416.05,1615.88,708426086.33,32964279.27,75.19
16710,b6e143da-6d14-4e1f-9054-9c507582109e,cassava,0,0,0,0.0,81284.31,1593.26,129507140.38,2643887.02,32.53
16711,b6e143da-6d14-4e1f-9054-9c507582109e,groundnuts,0,0,0,0.0,279010.88,587.87,164022326.32,9012839.74,32.3
16712,b6e143da-6d14-4e1f-9054-9c507582109e,maize,40,0,10,-10.0,139476.29,859.71,119908851.01,11408022.46,81.79
16713,b6e143da-6d14-4e1f-9054-9c507582109e,sesame,0,0,0,0.0,589829.28,338.51,199665839.1,18914059.24,32.07
16714,b6e143da-6d14-4e1f-9054-9c507582109e,sorghum,0,0,0,0.0,434353.24,1626.22,706352871.66,32375739.54,74.54
16715,be5f3138-d1bb-40ca-8f5b-27ed7b03787a,cassava,0,0,0,0.0,81284.31,1593.26,129507140.38,2643887.02,32.53
16716,be5f3138-d1bb-40ca-8f5b-27ed7b03787a,groundnuts,0,0,0,0.0,279010.88,587.87,164022326.32,9012839.74,32.3
16717,be5f3138-d1bb-40ca-8f5b-27ed7b03787a,maize,50,0,10,-10.0,139476.29,859.71,119908851.01,11408022.46,81.79
16718,be5f3138-d1bb-40ca-8f5b-27ed7b03787a,sesame,0,0,0,0.0,589829.28,338.51,199665839.1,18914059.24,32.07
16719,be5f3138-d1bb-40ca-8f5b-27ed7b03787a,sorghum,0,0,0,0.0,434353.24,1626.22,706352871.66,32375739.54,74.54
16720,b3ab8979-a942-4f5f-b23f-f38fc0971f28,cassava,0,0,0,0.0,87120.76,1515.1,131997031.03,2829315.45,32.48
16721,b3ab8979-a942-4f5f-b23f-f38fc0971f28,groundnuts,0,0,0,0.0,294621.37,566.14,166797449.94,9554985.11,32.43
16722,b3ab8979-a942-4f5f-b23f-f38fc0971f28,maize,-50,0,20,-20.0,31001.55,2348.93,72820513.45,2653688.28,85.6
16723,b3ab8979-a942-4f5f-b23f-f38fc0971f28,sesame,0,0,0,0.0,640065.15,322.71,206553403.46,21049922.94,32.89
16724,b3ab8979-a942-4f5f-b23f-f38fc0971f28,sorghum,0,0,0,0.0,471145.17,1539.5,725329212.06,38266636.22,81.22
16725,0c1910bb-6ef9-4aa2-a6ce-0ac34202e45b,cassava,0,0,0,0.0,86601.93,1521.85,131795289.41,2814092.8,32.49
16726,0c1910bb-6ef9-4aa2-a6ce-0ac34202e45b,groundnuts,0,0,0,0.0,293264.42,568.0,166573624.74,9510817.81,32.43
16727,0c1910bb-6ef9-4aa2-a6ce-0ac34202e45b,maize,-40,0,20,-20.0,40412.56,1966.78,79482716.51,3420427.3,84.64
16728,0c1910bb-6ef9-4aa2-a6ce-0ac34202e45b,sesame,0,0,0,0.0,635707.72,324.03,205986101.13,20869464.68,32.83
16729,0c1910bb-6ef9-4aa2-a6ce-0ac34202e45b,sorghum,0,0,0,0.0,467967.36,1546.57,723745035.93,37739745.41,80.65
16730,1edeaa5c-8682-48de-8d5f-535432dd7869,cassava,0,0,0,0.0,86039.84,1529.29,131579650.8,2797926.9,32.52
16731,1edeaa5c-8682-48de-8d5f-535432dd7869,groundnuts,0,0,0,0.0,291794.56,570.04,166334168.73,9463848.04,32.43
16732,1edeaa5c-8682-48de-8d5f-535432dd7869,maize,-30,0,20,-20.0,50468.34,1694.34,85510319.97,4221707.6,83.65
16733,1edeaa5c-8682-48de-8d5f-535432dd7869,sesame,0,0,0,0.0,631038.52,325.47,205381556.72,20678875.38,32.77
16734,1edeaa5c-8682-48de-8d5f-535432dd7869,sorghum,0,0,0,0.0,464612.74,1554.14,722072260.71,37192190.07,80.05
16735,6ba05d50-9aff-4828-8e19-5f8e440d95c6,cassava,0,0,0,0.0,85438.81,1537.38,131352048.67,2780979.42,32.55
16736,6ba05d50-9aff-4828-8e19-5f8e440d95c6,groundnuts,0,0,0,0.0,290222.69,572.25,166081186.75,9414534.01,32.44
16737,6ba05d50-9aff-4828-8e19-5f8e440d95c6,maize,-20,0,20,-20.0,61075.68,1490.39,91026308.82,5047936.06,82.65
16738,6ba05d50-9aff-4828-8e19-5f8e440d95c6,sesame,0,0,0,0.0,626099.51,327.02,204745483.54,20480218.29,32.71
16739,6ba05d50-9aff-4828-8e19-5f8e440d95c6,sorghum,0,0,0,0.0,461117.31,1562.14,720328667.44,36630880.22,79.44
16740,112a332b-81ce-41a2-9cb7-1a51cd75ba4d,cassava,0,0,0,0.0,84802.61,1546.11,131114063.35,2763382.42,32.59
16741,112a332b-81ce-41a2-9cb7-1a51cd75ba4d,groundnuts,0,0,0,0.0,288558.07,574.64,165816395.71,9363249.65,32.45
16742,112a332b-81ce-41a2-9cb7-1a51cd75ba4d,maize,-10,0,20,-20.0,72157.5,1332.05,96117417.74,5891478.41,81.65
16743,112a332b-81ce-41a2-9cb7-1a51cd75ba4d,sesame,0,0,0,0.0,620925.72,328.67,204082548.86,20275172.88,32.65
16744,112a332b-81ce-41a2-9cb7-1a51cd75ba4d,sorghum,0,0,0,0.0,457510.11,1570.52,718528582.18,36061264.64,78.82
16745,0f43d2be-4250-4a93-9d4d-e1699d7cec9f,cassava,0,0,0,0.0,84134.57,1555.45,130867011.4,2745245.58,32.63
16746,0f43d2be-4250-4a93-9d4d-e1699d7cec9f,groundnuts,0,0,0,0.0,286808.76,577.18,165541223.27,9310305.38,32.46
16747,0f43d2be-4250-4a93-9d4d-e1699d7cec9f,maize,0,0,20,-20.0,83648.71,1205.61,100847806.72,6746208.36,80.65
16748,0f43d2be-4250-4a93-9d4d-e1699d7cec9f,sesame,0,0,0,0.0,615547.05,330.43,203396633.0,20065125.43,32.6
16749,0f43d2be-4250-4a93-9d4d-e1699d7cec9f,sorghum,0,0,0,0.0,453814.9,1579.24,716683696.49,35487663.25,78.2
16750,0b68d22a-fb49-48ca-8a02-8954640f0113,cassava,0,0,0,0.0,84134.57,1555.45,130867011.4,2745245.58,32.63
16751,0b68d22a-fb49-48ca-8a02-8954640f0113,groundnuts,0,0,0,0.0,286808.76,577.18,165541223.27,9310305.38,32.46
16752,0b68d22a-fb49-48ca-8a02-8954640f0113,maize,10,0,20,-20.0,83648.71,1205.61,100847806.72,6746208.36,80.65
16753,0b68d22a-fb49-48ca-8a02-8954640f0113,sesame,0,0,0,0.0,615547.05,330.43,203396633.0,20065125.43,32.6
16754,0b68d22a-fb49-48ca-8a02-8954640f0113,sorghum,0,0,0,0.0,453814.9,1579.24,716683696.49,35487663.25,78.2
16755,088d52a0-6025-4bf2-a890-4e8dda12e712,cassava,0,0,0,0.0,82714.84,1575.9,130349996.76,2707707.19,32.74
16756,088d52a0-6025-4bf2-a890-4e8dda12e712,groundnuts,0,0,0,0.0,283084.13,582.74,164964375.34,9200441.49,32.5
16757,088d52a0-6025-4bf2-a890-4e8dda12e712,maize,20,0,20,-20.0,107643.99,1016.43,109412919.12,8470420.74,78.69
16758,088d52a0-6025-4bf2-a890-4e8dda12e712,sesame,0,0,0,0.0,604275.51,334.23,201968443.6,19634461.34,32.49
16759,088d52a0-6025-4bf2-a890-4e8dda12e712,sorghum,0,0,0,0.0,446235.54,1597.58,712896386.3,34341517.25,76.96
16760,b984c12b-19b6-4f8a-a986-24258e36b70a,cassava,0,0,0,0.0,81968.47,1586.97,130081806.08,2688450.81,32.8
16761,b984c12b-19b6-4f8a-a986-24258e36b70a,groundnuts,0,0,0,0.0,281121.18,585.74,164664613.42,9143933.05,32.53
16762,b984c12b-19b6-4f8a-a986-24258e36b70a,maize,30,0,20,-20.0,120057.71,943.86,113317850.93,9332682.22,77.73
16763,b984c12b-19b6-4f8a-a986-24258e36b70a,sesame,0,0,0,0.0,598425.42,336.27,201231337.24,19415634.34,32.44
16764,b984c12b-19b6-4f8a-a986-24258e36b70a,sorghum,0,0,0,0.0,442381.22,1607.14,710968590.38,33773847.58,76.35
16765,e1b517d5-7f37-440f-9164-d46523f28cdf,cassava,0,0,0,0.0,81200.99,1598.6,129808147.57,2668949.57,32.87
16766,e1b517d5-7f37-440f-9164-d46523f28cdf,groundnuts,0,0,0,0.0,279098.55,588.89,164358357.54,9086600.28,32.56
16767,e1b517d5-7f37-440f-9164-d46523f28cdf,maize,40,0,20,-20.0,132697.7,881.76,117007289.77,10191361.27,76.8
16768,e1b517d5-7f37-440f-9164-d46523f28cdf,sesame,0,0,0,0.0,592457.06,338.39,200481747.13,19195445.49,32.4
16769,e1b517d5-7f37-440f-9164-d46523f28cdf,sorghum,0,0,0,0.0,438499.7,1616.94,709025811.19,33212191.4,75.74
16770,dd011cce-b7b0-44ad-9f5a-6b7f67471e17,cassava,0,0,0,0.0,81200.99,1598.6,129808147.57,2668949.57,32.87
16771,dd011cce-b7b0-44ad-9f5a-6b7f67471e17,groundnuts,0,0,0,0.0,279098.55,588.89,164358357.54,9086600.28,32.56
16772,dd011cce-b7b0-44ad-9f5a-6b7f67471e17,maize,50,0,20,-20.0,132697.7,881.76,117007289.77,10191361.27,76.8
16773,dd011cce-b7b0-44ad-9f5a-6b7f67471e17,sesame,0,0,0,0.0,592457.06,338.39,200481747.13,19195445.49,32.4
16774,dd011cce-b7b0-44ad-9f5a-6b7f67471e17,sorghum,0,0,0,0.0,438499.7,1616.94,709025811.19,33212191.4,75.74
16775,b8a4848b-cb32-4532-a048-192479be328e,cassava,0,0,0,0.0,87092.65,1516.45,132071898.97,2835863.72,32.56
16776,b8a4848b-cb32-4532-a048-192479be328e,groundnuts,0,0,0,0.0,294634.03,566.4,166880414.41,9573981.02,32.49
16777,b8a4848b-cb32-4532-a048-192479be328e,maize,-50,0,30,-30.0,29071.33,2425.63,70516307.85,2280043.51,78.43
16778,b8a4848b-cb32-4532-a048-192479be328e,sesame,0,0,0,0.0,640786.06,322.67,206765394.83,21128514.75,32.97
16779,b8a4848b-cb32-4532-a048-192479be328e,sorghum,0,0,0,0.0,472369.93,1537.08,726068502.31,38536145.0,81.58
16780,f48916fc-61e9-4eb7-8ba8-999f393a7fd5,cassava,0,0,0,0.0,86569.45,1523.52,131890557.79,2822383.65,32.6
16781,f48916fc-61e9-4eb7-8ba8-999f393a7fd5,groundnuts,0,0,0,0.0,293286.87,568.31,166679255.11,9534896.0,32.51
16782,f48916fc-61e9-4eb7-8ba8-999f393a7fd5,maize,-40,0,30,-30.0,37967.05,2029.19,77042261.79,2954190.55,77.81
16783,f48916fc-61e9-4eb7-8ba8-999f393a7fd5,sesame,0,0,0,0.0,636627.34,323.98,206254878.52,20968425.55,32.94
16784,f48916fc-61e9-4eb7-8ba8-999f393a7fd5,sorghum,0,0,0,0.0,469503.29,1543.49,724675824.3,38074652.24,81.1
16785,670fe430-714e-497c-bfc6-ecdffdd1e7a5,cassava,0,0,0,0.0,86004.43,1531.27,131695673.54,2807970.29,32.65
16786,670fe430-714e-497c-bfc6-ecdffdd1e7a5,groundnuts,0,0,0,0.0,291829.89,570.41,166462887.63,9493051.1,32.53
16787,670fe430-714e-497c-bfc6-ecdffdd1e7a5,maize,-30,0,30,-30.0,47503.95,1746.51,82966143.04,3665468.05,77.16
16788,670fe430-714e-497c-bfc6-ecdffdd1e7a5,sesame,0,0,0,0.0,632161.0,325.4,205707626.29,20798056.89,32.9
16789,670fe430-714e-497c-bfc6-ecdffdd1e7a5,sorghum,0,0,0,0.0,466454.73,1550.4,723193260.21,37590001.66,80.59
16790,a53d5c14-329e-4e7a-913a-03b1961d43a2,cassava,0,0,0,0.0,85402.05,1539.65,131488881.1,2792758.28,32.7
16791,a53d5c14-329e-4e7a-913a-03b1961d43a2,groundnuts,0,0,0,0.0,290273.98,572.68,166233087.6,9448826.68,32.55
16792,a53d5c14-329e-4e7a-913a-03b1961d43a2,maize,-20,0,30,-30.0,57596.89,1534.88,88404589.75,4405785.28,76.49
16793,a53d5c14-329e-4e7a-913a-03b1961d43a2,sesame,0,0,0,0.0,627425.89,326.94,205128482.55,20619140.48,32.86
16794,a53d5c14-329e-4e7a-913a-03b1961d43a2,sorghum,0,0,0,0.0,463255.18,1557.75,721635576.91,37088037.28,80.06
16795,82758d1b-3675-45bb-bd7a-e40af5088139,cassava,0,0,0,0.0,84766.14,1548.63,131271536.83,2776859.85,32.76
16796,82758d1b-3675-45bb-bd7a-e40af5088139,groundnuts,0,0,0,0.0,288628.29,575.1,165991324.66,9402539.32,32.58
16797,82758d1b-3675-45bb-bd7a-e40af5088139,maize,-10,0,30,-30.0,68174.69,1370.59,93439498.18,5168483.59,75.81
16798,82758d1b-3675-45bb-bd7a-e40af5088139,sesame,0,0,0,0.0,622454.62,328.57,204521473.32,20433120.12,32.83
16799,82758d1b-3675-45bb-bd7a-e40af5088139,sorghum,0,0,0,0.0,459930.25,1565.49,720014990.94,36573545.11,79.52
16800,c94901c3-f8f3-485b-8098-a9a5b96bc384,cassava,0,0,0,0.0,84100.0,1558.2,131044790.67,2760370.38,32.82
16801,c94901c3-f8f3-485b-8098-a9a5b96bc384,groundnuts,0,0,0,0.0,286900.72,577.69,165738841.93,9354457.76,32.61
16802,c94901c3-f8f3-485b-8098-a9a5b96bc384,maize,0,0,30,-30.0,79176.61,1239.4,98131216.1,5948018.73,75.12
16803,c94901c3-f8f3-485b-8098-a9a5b96bc384,sesame,0,0,0,0.0,617275.23,330.31,203890012.42,20241219.71,32.79
16804,c94901c3-f8f3-485b-8098-a9a5b96bc384,sorghum,0,0,0,0.0,456501.45,1573.58,718341770.45,36050481.43,78.97
16805,ea4f4196-da12-4538-8ef3-73cf6684a954,cassava,0,0,0,0.0,84100.0,1558.2,131044790.67,2760370.38,32.82
16806,ea4f4196-da12-4538-8ef3-73cf6684a954,groundnuts,0,0,0,0.0,286900.72,577.69,165738841.93,9354457.76,32.61
16807,ea4f4196-da12-4538-8ef3-73cf6684a954,maize,10,0,30,-30.0,79176.61,1239.4,98131216.1,5948018.73,75.12
16808,ea4f4196-da12-4538-8ef3-73cf6684a954,sesame,0,0,0,0.0,617275.23,330.31,203890012.42,20241219.71,32.79
16809,ea4f4196-da12-4538-8ef3-73cf6684a954,sorghum,0,0,0,0.0,456501.45,1573.58,718341770.45,36050481.43,78.97
16810,842ea880-6597-4b02-ab52-36f6ca5ab5d6,cassava,0,0,0,0.0,82688.64,1579.02,130566926.95,2725936.27,32.97
16811,842ea880-6597-4b02-ab52-36f6ca5ab5d6,groundnuts,0,0,0,0.0,283227.01,583.3,165205852.35,9253807.36,32.67
16812,842ea880-6597-4b02-ab52-36f6ca5ab5d6,maize,20,0,30,-30.0,102248.71,1043.14,106659870.29,7539738.31,73.74
16813,842ea880-6597-4b02-ab52-36f6ca5ab5d6,sesame,0,0,0,0.0,606386.99,334.05,202565099.78,19843833.89,32.72
16814,842ea880-6597-4b02-ab52-36f6ca5ab5d6,sorghum,0,0,0,0.0,449402.66,1590.71,714871065.67,34991232.17,77.86
16815,6b96d09a-23e7-4069-9469-e0fa219a04b9,cassava,0,0,0,0.0,81948.54,1590.24,130317432.26,2708125.82,33.05
16816,6b96d09a-23e7-4069-9469-e0fa219a04b9,groundnuts,0,0,0,0.0,281292.75,586.32,164927092.02,9201616.4,32.71
16817,6b96d09a-23e7-4069-9469-e0fa219a04b9,maize,30,0,30,-30.0,114231.99,967.88,110562452.29,8344705.2,73.05
16818,6b96d09a-23e7-4069-9469-e0fa219a04b9,sesame,0,0,0,0.0,600719.0,336.06,201876441.43,19640044.02,32.69
16819,6b96d09a-23e7-4069-9469-e0fa219a04b9,sorghum,0,0,0,0.0,445761.73,1599.71,713087477.95,34460056.55,77.31
16820,ee19dea0-3bd3-4e1b-9f7f-d4f2c76f688f,cassava,0,0,0,0.0,81188.56,1601.97,130061822.48,2689995.97,33.13
16821,ee19dea0-3bd3-4e1b-9f7f-d4f2c76f688f,groundnuts,0,0,0,0.0,279300.61,589.48,164641150.22,9148396.38,32.75
16822,ee19dea0-3bd3-4e1b-9f7f-d4f2c76f688f,maize,40,0,30,-30.0,126463.51,903.48,114257733.04,9151852.49,72.37
16823,ee19dea0-3bd3-4e1b-9f7f-d4f2c76f688f,sesame,0,0,0,0.0,594925.48,338.15,201173038.67,19433807.57,32.67
16824,ee19dea0-3bd3-4e1b-9f7f-d4f2c76f688f,sorghum,0,0,0,0.0,442075.84,1608.95,711279432.29,33930495.59,76.75
16825,5e682775-97a2-4148-a74c-a18629748b8a,cassava,0,0,0,0.0,81188.56,1601.97,130061822.48,2689995.97,33.13
16826,5e682775-97a2-4148-a74c-a18629748b8a,groundnuts,0,0,0,0.0,279300.61,589.48,164641150.22,9148396.38,32.75
16827,5e682775-97a2-4148-a74c-a18629748b8a,maize,50,0,30,-30.0,126463.51,903.48,114257733.04,9151852.49,72.37
16828,5e682775-97a2-4148-a74c-a18629748b8a,sesame,0,0,0,0.0,594925.48,338.15,201173038.67,19433807.57,32.67
16829,5e682775-97a2-4148-a74c-a18629748b8a,sorghum,0,0,0,0.0,442075.84,1608.95,711279432.29,33930495.59,76.75
16830,fb17b9f0-c410-4792-8e28-51a45770ce0f,cassava,0,0,0,0.0,87090.09,1517.17,132130126.12,2840888.34,32.62
16831,fb17b9f0-c410-4792-8e28-51a45770ce0f,groundnuts,0,0,0,0.0,294686.49,566.52,166944917.16,9588547.38,32.54
16832,fb17b9f0-c410-4792-8e28-51a45770ce0f,maize,-50,0,40,-40.0,27425.9,2497.22,68488630.87,1994408.89,72.72
16833,fb17b9f0-c410-4792-8e28-51a45770ce0f,sesame,0,0,0,0.0,641426.31,322.61,206930386.5,21188905.93,33.03
16834,fb17b9f0-c410-4792-8e28-51a45770ce0f,sorghum,0,0,0,0.0,473325.2,1535.17,726633084.72,38741797.46,81.85
16835,059b31c7-5345-4577-9ce8-f2fbe81c855f,cassava,0,0,0,0.0,86567.81,1524.42,131965384.79,2828814.59,32.68
16836,059b31c7-5345-4577-9ce8-f2fbe81c855f,groundnuts,0,0,0,0.0,293357.3,568.46,166762186.57,9553557.73,32.57
16837,059b31c7-5345-4577-9ce8-f2fbe81c855f,maize,-40,0,40,-40.0,35864.6,2087.78,74877354.01,2593111.07,72.3
16838,059b31c7-5345-4577-9ce8-f2fbe81c855f,sesame,0,0,0,0.0,637448.72,323.89,206466233.99,21045348.62,33.01
16839,059b31c7-5345-4577-9ce8-f2fbe81c855f,sorghum,0,0,0,0.0,470715.57,1541.05,725395084.81,38333716.0,81.44
16840,003680a6-c337-4bac-883a-e22f4ea1920b,cassava,0,0,0,0.0,86004.54,1532.33,131787711.67,2815846.12,32.74
16841,003680a6-c337-4bac-883a-e22f4ea1920b,groundnuts,0,0,0,0.0,291920.4,570.58,166564946.92,9515930.0,32.6
16842,003680a6-c337-4bac-883a-e22f4ea1920b,maize,-30,0,40,-40.0,44933.66,1795.78,80690985.92,3229016.15,71.86
16843,003680a6-c337-4bac-883a-e22f4ea1920b,sesame,0,0,0,0.0,633169.32,325.29,205966713.34,20891779.59,33.0
16844,003680a6-c337-4bac-883a-e22f4ea1920b,sorghum,0,0,0,0.0,467926.08,1547.4,724069855.02,37901976.14,81.0
16845,82d7a584-80c8-4360-8f52-7c5593fe0f08,cassava,0,0,0,0.0,85404.82,1540.88,131598503.73,2802095.82,32.81
16846,82d7a584-80c8-4360-8f52-7c5593fe0f08,groundnuts,0,0,0,0.0,290386.58,572.87,166354712.53,9475982.32,32.63
16847,82d7a584-80c8-4360-8f52-7c5593fe0f08,maize,-20,0,40,-40.0,54555.15,1577.15,86041410.18,3895352.67,71.4
